text,created_at,retweet_count,favorite_count,is_retweet,id_str
"Sleepy Eyes Chuck Todd should be FIRED by ""Concast"" (NBC) for this fraud. He knew exactly what he was doing. Public Airwaves = Fake News! @AjitPaiFCC  @FCC https://t.co/fLTDhjMXo4",5/11/20 2:41,25387,79783,FALSE,1.25968E+18
He got caught OBAMAGATE! https://t.co/oV6fum0zIS,5/11/20 2:10,67142,193184,FALSE,1.25967E+18
Thank you! https://t.co/VxWLG5c3iI,5/11/20 2:06,32431,129469,FALSE,1.25967E+18
.@CBS and their show @60Minutes are doing everything within their power which is far less today than it was in the past to defend China and the horrible Virus pandemic that was inflicted on the USA and the rest of the World. I guess they want to do business in China!,5/10/20 23:25,31007,115310,FALSE,1.25963E+18
This book is a MUST BUY! https://t.co/3F0KK6fckh,5/10/20 19:18,12708,45161,FALSE,1.25956E+18
OBAMAGATE!,5/10/20 19:11,105829,391380,FALSE,1.25956E+18
.@brianstelter is just a poor man's lapdog for AT&amp;T! https://t.co/nwDRFvym0P,5/10/20 17:51,14443,51133,FALSE,1.25954E+18
Wow this is BIG! https://t.co/cC9NlHWdfl,5/10/20 17:40,20466,62332,FALSE,1.25954E+18
Thank you! https://t.co/zh5YuuR8jN,5/10/20 17:39,47931,123607,FALSE,1.25954E+18
More Fake News this time from Jimmy Kimmel's last place show! https://t.co/qlgbsz36EC,5/10/20 17:06,15727,61444,FALSE,1.25953E+18
Thank you to Eli Lake! https://t.co/PuAzimoIbs,5/10/20 14:51,11047,38243,FALSE,1.2595E+18
The biggest political crime in American history by far! https://t.co/m5nPdUHt4u,5/10/20 14:40,22686,74192,FALSE,1.25949E+18
HAPPY MOTHER'S DAY!,5/10/20 12:10,50886,403323,FALSE,1.25946E+18
"Congratulations to Officer John Catanzara for being elected President of the Chicago Police Union. He always ""Gets the Job Done"". #MAGA @foxandfriends",5/10/20 12:05,10190,51407,FALSE,1.25945E+18
True! https://t.co/kgH1z23HhO,5/10/20 11:51,11457,45992,FALSE,1.25945E+18
Thank you Mike! https://t.co/GMfNEAlW8M,5/10/20 11:50,7506,33284,FALSE,1.25945E+18
We are getting great marks for the handling of the CoronaVirus pandemic especially the very early BAN of people from China the infectious source entering the USA. Compare that to the Obama/Sleepy Joe disaster known as H1N1 Swine Flu. Poor marks bad polls - didn't have a clue!,5/10/20 11:48,26839,125296,FALSE,1.25945E+18
When are the Fake Journalists who received unwarranted Pulitzer Prizes for Russia Russia Russia and the Impeachment Scam going to turn in their tarnished awards so they can be given to the real journalists who got it right. I'll give you the names there are plenty of them!,5/10/20 11:47,32953,131699,FALSE,1.25945E+18
A great man for Washington! Will Drain the Swamp! https://t.co/IHdPE3JGXL,5/10/20 11:44,9125,36776,FALSE,1.25945E+18
So great to see our Country starting to open up again! https://t.co/ceXFk4iWBX,5/10/20 11:44,12457,60927,FALSE,1.25945E+18
...And we caught them and their illegal activities! https://t.co/53YV7x3cdD,5/10/20 11:04,22295,78961,FALSE,1.25944E+18
https://t.co/iIaEP3Kxek,5/10/20 4:02,25277,67304,FALSE,1.25933E+18
https://t.co/mjBMIphWZi,5/10/20 3:46,21875,56664,FALSE,1.25933E+18
https://t.co/lpSqOaF7OY,5/10/20 3:45,10626,32762,FALSE,1.25933E+18
https://t.co/26WfywGv9l,5/10/20 3:45,12504,35984,FALSE,1.25933E+18
https://t.co/y4KUoaY0C8,5/10/20 3:44,9461,30183,FALSE,1.25933E+18
https://t.co/8tXzxXrQl2,5/9/20 20:17,17113,46782,FALSE,1.25922E+18
https://t.co/Y5YUHHSOGa,5/9/20 20:16,12491,39414,FALSE,1.25922E+18
https://t.co/5YNQ2A6GMg,5/9/20 20:15,22555,62973,FALSE,1.25922E+18
Governor @GavinNewsom of California won't let restaurants beaches and stores open but he installs a voting booth system in a highly Democrat area (supposed to be mail in ballots only) because our great candidate @MikeGarcia2020 is winning by a lot. CA25  Rigged Election!,5/9/20 19:14,29663,87949,FALSE,1.2592E+18
"Starting early next week at my order the USA will be purchasing from our Farmers Ranchers &amp; Specialty Crop Growers 3 Billion Dollars worth of Dairy Meat &amp; Produce for Food Lines &amp; Kitchens. ""FARMERS TO FAMILY FOOD BOX""  Great news for all!  @SecretarySonny @ZippyDuvall",5/9/20 19:06,32147,117908,FALSE,1.2592E+18
"Why is it that all of the political pundits &amp; consultants that I beat so easily &amp; badly people that charged their clients far more than their services were worth have become so totally ""unhinged"" when it come to your favorite President me. These people are stone cold crazy!",5/9/20 18:51,27530,131586,FALSE,1.25919E+18
...And many more! https://t.co/KgORqck2vh,5/9/20 18:07,14966,54811,FALSE,1.25918E+18
Governor @GavinNewsom of California won't let restaurants beaches and stores open but he installs a voting both system in a highly Democrat area (supposed to be mail in ballots only) because our great candidate @MikeGarcia2020 is winning by a lot. CA25  Rigged Election!,5/9/20 17:24,14323,40193,FALSE,1.25917E+18
https://t.co/66006PDuKf,5/9/20 16:28,19145,63867,FALSE,1.25916E+18
CA25 is a Rigged Election. Trying to steal it from @MikeGarcia2020.  @GavinNewsom must act now!,5/9/20 16:17,23030,75650,FALSE,1.25916E+18
TRANSITION TO GREATNESS!,5/9/20 16:09,39189,209256,FALSE,1.25915E+18
Mike has my complete &amp; total endorsement. We need him badly in Washington. A great fighter pilot &amp; hero &amp; a brilliant Annapolis grad Mike will never let you down. Mail in ballots &amp; check that they are counted! https://t.co/KMS62yCyfl,5/9/20 15:52,17531,58904,FALSE,1.25915E+18
So in California the Democrats who fought like crazy to get all mail in only ballots and succeeded have just opened a voting booth in the most Democrat area in the State. They are trying to steal another election. It's all rigged out there. These votes must not count. SCAM!,5/9/20 15:45,42077,146714,FALSE,1.25915E+18
Vote @MikeGarcia2020 by May 12th! His opponent @ChristyforCA25 voted to fire teachers and cut their salaries while bumping up her pay. Now she's mocking our Great Vets! We need Navy Fighter Pilot Mike Garcia in #CA25! https://t.co/MEnGMvl8it,5/8/20 21:50,12377,38055,FALSE,1.25888E+18
Tom Tiffany (@TomTiffanyWI) is a Great Advocate for the incredible people of Wisconsin (WI07). We need Tom in Congress to help us Make America Great Again! He will Fight for Small Business supports our Incredible Farmers Loves our Military and our Vets....,5/8/20 21:50,14331,55638,FALSE,1.25888E+18
....He is Strong on Crime the Border and Second Amendment. Tom has deep roots in Wisconsin is a big Tax Cutter and will help me DRAIN THE SWAMP! Tom has my Complete and Total Endorsement. Vote for Tom Tiffany!https://t.co/5OqIcahKg1,5/8/20 21:50,8730,32815,FALSE,1.25888E+18
https://t.co/OtqyujwA1X,5/8/20 20:18,18556,74575,FALSE,1.25885E+18
https://t.co/ykwoWfQfCf,5/8/20 20:15,14959,64107,FALSE,1.25885E+18
https://t.co/HmWa7WXZQr,5/8/20 17:02,15343,51574,FALSE,1.2588E+18
....must read for anybody looking for U.S. Security and Protection. Go get it now and make Tom a Top Best Seller — he deserves it!,5/8/20 16:58,11490,58036,FALSE,1.2588E+18
"Retired Ice Director Tom Homan knows more about the Border and Border Security than anyone. He's a tough guy but a good guy - and as smart as they come. His new book ""Defend The Border and Save Lives: Solving Our Most Important Humanitarian and Security Crisis"" is a....",5/8/20 16:58,22471,100291,FALSE,1.2588E+18
DRAIN THE SWAMP!,5/8/20 11:29,69776,345393,FALSE,1.25872E+18
Yesterday was a BIG day for Justice in the USA. Congratulations to General Flynn and many others. I do believe there is MUCH more to come! Dirty Cops and Crooked Politicians do not go well together!,5/8/20 11:18,50766,215030,FALSE,1.25872E+18
I will be interviewed on @foxandfriends at 8:00 A.M. Enjoy!,5/8/20 11:11,12327,78867,FALSE,1.25872E+18
https://t.co/gQf2WFmQiC https://t.co/6ZqJ8AAlRc,5/7/20 23:56,20286,85580,FALSE,1.25855E+18
https://t.co/914FsNsbu7,5/7/20 19:30,28610,126636,FALSE,1.25848E+18
Today @FLOTUS celebrates the two year anniversary of #BeBest her initiative dedicated to bringing awareness to issues that impact the lives of children. Congratulations and thank you! https://t.co/3jM5GfSvfg https://t.co/dvh1MnzcFK,5/7/20 18:36,13302,58842,FALSE,1.25847E+18
"Congratulations to former Governor of New Jersey Chris Christie and all others involved on a complete and total exoneration (with a 9-0 vote by the U.S. Supreme Court) on the Obama DOJ Scam referred to as ""Bridgegate."" The Democrats....",5/7/20 17:27,30634,125120,FALSE,1.25845E+18
....are getting caught doing very evil things and Republicans should take note. This was grave misconduct by the Obama Justice Department! @GovChristie,5/7/20 17:27,19049,78022,FALSE,1.25845E+18
As you know I designated this day to be a National Day of Prayer. As our Nation heals our Spirit has never been Stronger! https://t.co/WWhvzsSDWq,5/7/20 16:25,28148,120701,FALSE,1.25843E+18
https://t.co/lZYGaD72Og,5/6/20 20:41,15214,76994,FALSE,1.25813E+18
The Fake News has reached an all time high!,5/6/20 15:16,57992,323915,FALSE,1.25805E+18
....to it as appropriate. The Task Force will also be very focused on Vaccines &amp; Therapeutics. Thank you!,5/6/20 13:06,11915,62417,FALSE,1.25802E+18
....gloves gowns etc. are now plentiful. The last four Governors teleconference calls have been conclusively strong. Because of this success the Task Force will continue on indefinitely with its focus on SAFETY &amp; OPENING UP OUR COUNTRY AGAIN. We may add or subtract people ....,5/6/20 13:06,12487,64093,FALSE,1.25802E+18
....produced in the thousands and we have many to spare. We are helping other countries which are desperate for them. Likewise after having been left little we are now doing more testing than all other countries combined and with superior tests. Face masks &amp; shields....,5/6/20 13:06,5433,22248,FALSE,1.25802E+18
The White House CoronaVirus Task Force headed by Vice President Mike Pence has done a fantastic job of bringing together vast highly complex resources that have set a high standard for others to follow in the future. Ventilators which were few &amp; in bad shape are now being....,5/6/20 13:05,21556,107590,FALSE,1.25802E+18
Thank you @Honeywell! https://t.co/4jH6NF63XI,5/6/20 3:22,17558,79443,FALSE,1.25787E+18
https://t.co/cnQ4tL0aN3,5/6/20 0:02,25371,86331,FALSE,1.25782E+18
I was thrilled to be back in the Great State of Arizona with the incredible patriotic and hardworking men and women of @Honeywell! https://t.co/z8XOjmFquB,5/5/20 22:06,12067,52623,FALSE,1.25779E+18
Will be doing a major interview tonight at 6:30 P.M. Eastern with @DavidMuir on @ABCWorldNews Tonight.,5/5/20 20:25,13423,63091,FALSE,1.25777E+18
On #NationalTeacherDay we recognize the countless men and women who dedicate their lives to instilling character integrity and knowledge in the hearts and minds of our Nation's students thank you! https://t.co/sai1FMR1fp,5/5/20 19:25,10278,44856,FALSE,1.25775E+18
Getting ready to land in the Great State of Arizona!,5/5/20 18:51,12887,107238,FALSE,1.25774E+18
"Wow! Congratulations to Greg Gutfeld a one time Trump Hater who has come all the way home. His Ratings easily beat no talent Stephen Colbert nice guy Jimmy Fallon and wacko ""last placer"" Jimmy Kimmel. Greg built his show from scratch and did a great job in doing so. @FoxNews",5/5/20 18:50,31199,147006,FALSE,1.25774E+18
Well run States should not be bailing out poorly run States using CoronaVirus as the excuse! The elimination of Sanctuary Cities Payroll Taxes and perhaps Capital Gains Taxes must be put on the table. Also lawsuit indemnification &amp; business deductions for restaurants &amp; ent.,5/5/20 18:37,32118,123015,FALSE,1.25774E+18
"Most of the money raised by the RINO losers of the so-called ""Lincoln Project"" goes into their own pockets. With what I've done on Judges Taxes Regulations Healthcare the Military Vets (Choice!) &amp; protecting our great 2A they should love Trump. Problem is I BEAT THEM ALL!",5/5/20 18:18,19706,82425,FALSE,1.25774E+18
Remember this? Happy #CincoDeMayo! https://t.co/1jDZHNTHHj,5/5/20 17:35,20403,101391,FALSE,1.25773E+18
The Do Nothing Democrats and their leader the Fake News Lamestream Media are doing everything possible to hurt and disparage our Country. No matter what we do or say no matter how big a win they report that it was a loss or not good enough. The Enemy of the People!,5/5/20 16:55,33584,140943,FALSE,1.25772E+18
"For the constant criticism from the Do Nothing Democrats and their Fake News partners here is the newest chart on our great testing ""miracle"" compared to other countries. Dems and LameStream Media should be proud of the USA instead of always ripping us down! https://t.co/8AwnPCNchF",5/5/20 16:52,22856,78278,FALSE,1.25771E+18
Governors should let roads and highway construction begin before heavy traffic starts which will be soon. Some Governors never stopped which proved to be very smart. They built and fixed roads during long no traffic periods. Also saved big dollars!,5/5/20 13:13,27125,128264,FALSE,1.25766E+18
Heading to Arizona!,5/5/20 12:39,16879,145302,FALSE,1.25765E+18
Oil prices moving up nicely as demand begins again!,5/5/20 12:36,27075,171488,FALSE,1.25765E+18
Exciting to see our Country starting to open up again! https://t.co/My5yPSZdS3,5/5/20 12:33,16055,71522,FALSE,1.25765E+18
....because they don't know how to win and their so-called Lincoln Project is a disgrace to Honest Abe. I don't know what Kellyanne did to her deranged loser of a husband Moonface but it must have been really bad. John Weaver lost big for Kasich (to me). Crazed Rick Wilson....,5/5/20 4:46,12665,56868,FALSE,1.25753E+18
"....lost for Evan ""McMuffin"" McMullin (to me). Steve Schmidt &amp; Reed Galvin lost for John McCain Romney's campaign manager (?) lost big to ""O"" &amp; Jennifer Horn got thrown out of the New Hampshire Republican Party. They're all LOSERS but Abe Lincoln Republican is all smiles!",5/5/20 4:46,13855,62268,FALSE,1.25753E+18
....get even for all of their many failures. You see these loser types don't care about 252 new Federal Judges 2 great Supreme Court Justices a rebuilt military a protected 2nd Amendment biggest EVER Tax &amp; Regulation cuts and much more. I didn't use any of them....,5/5/20 4:46,8122,33261,FALSE,1.25753E+18
"A group of RINO Republicans who failed badly 12 years ago then again 8 years ago and then got BADLY beaten by me a political first timer 4 years ago have copied (no imagination) the concept of an ad from Ronald Reagan ""Morning in America"" doing everything possible to....",5/5/20 4:46,22318,93302,FALSE,1.25753E+18
THANK YOU #USNSComfort! https://t.co/Hp89n5xGIK,5/5/20 2:45,15950,76049,FALSE,1.2575E+18
MSDNC and FAKE NEWS CNN are going wild trying to protect China!,5/4/20 22:35,42347,177388,FALSE,1.25744E+18
"A great new book ""Fortitude: American Resilience in the Era of Outrage"" by former Navy Seal and current Texas Congressman @DanCrenshawTX is now available. A fantastic guy — get your copy today! https://t.co/7EqltABxbe",5/4/20 22:35,12026,45629,FALSE,1.25744E+18
"Interesting? By Congress not wanting the special 5 minute testing apparatus they are saying that they are not ""essential"".  In any event we have great testing capacity and have performed 6.5 million tests which is more than every country in the world combined!",5/4/20 14:24,33149,142333,FALSE,1.25732E+18
Mexico is sadly experiencing very big CoronaVirus problems and now California get this doesn't want people coming over the Southern Border. A Classic! They are sooo lucky that I am their President. Border is very tight and the Wall is rapidly being built!,5/4/20 13:42,57481,272450,FALSE,1.2573E+18
